Video Link,Video Views,Video Title,Channel URL,Creator Name,Creator Gender,Total Channel Subcribers,Total Chanel Views,Duration of Video,Duration in Seconds,Date of Video Upload,No of Likes,Language of the Video,Subtitle,Video Description,Hashtags,No of Comments,Date of the Last Comment,Maximum Quality of the Video,No of Videos the Channel,No of Playlist,Premiered or Not,Community Engagement (Posts per week),Intern Who Collected the Data
https://youtu.be/8u8RGsvo_1o,"22,285,719",UNBOXING A GAMING BEAST - ASUS ROG PHONE 3,https://www.youtube.com/c/CarryisLive,Ajey Nagar,Male,11300000,1397233080,00:07:56,476.00,23/07/2020,2200000,Hindi,No,Yes,0,79000,9/22/2022,2160,179,31,Yes,1,Shashank
https://youtu.be/8XwGFM4ZNv0,"2,585,764",Inside Osaka's WEIRDEST Tiny Apartment,https://www.youtube.com/c/TokyoLens/featured,Tokyo Lens,Male,618000,68376813,00:12:39,759.00,9/11/2022,34000,English,No,Yes,0,2200,9/24/2022,2160,331,33,No,0,Jaimo
https://youtu.be/9bqk6ZUsKyA,"198,286,476",I Spent 50 Hours Buried Alive,https://www.youtube.com/user/MrBeast6000,Mr Beast,Company,101000000,17372805168,12:39:00,"45,540.00",28/03/2021,6100000,English,Yes,Yes,0,239000,9/23/2022,1080,728,7,No,1,Shashank
https://youtu.be/9fqQWIZLEM8,"213,628",Dark Secret of my Success! Accepting my Privileges !,https://www.youtube.com/c/SinghinUSA/featured,Singh in USA,Male,927000,181115489,00:11:31,691.00,9/14/2022,9800,English,Yes,No,0,568,9/20/2022,1080,602,20,No,0,Jaimo
https://youtu.be/9jA0KjS7V_c,"201,370",Complete Road Map To Prepare For Deep Learning????????,https://www.youtube.com/user/krishnaik08,Krish Naik,Male,655000,61775251,00:16:23,983.00,01/10/2020,2743,English,No,Yes,3,87,8/22/2022,1080,1497,83,No,4,Shashank
https://youtu.be/9TSFP-Ant4M,"51,365,130",Australia vs India 2020-21 1st T20I Highlights 4th December 2020,https://www.youtube.com/c/SonySportsNetwork,Sony Sports Network,N/A,3940000,719397800,00:14:41,881.00,12/12/2020,385000,English,No,Yes,0,3388,12/25/2021,1080,2900,125,No,7,Sanjay Lakshmanan
https://youtu.be/a5GP5bGOP4s,"847,991",Semester End Alaparaigal - Nakkalites,https://www.youtube.com/c/NakkalitesTamil/featured,Nakkalites,N/A,4790000,1088678805,00:13:22,802.00,9/7/2022,34000,Tamil,No,Yes,1,452,9/24/2022,2160,419,37,No,4,Jaimo
https://youtu.be/a5KmkeQ714k,"599,987",Data Science Course | Data Science Full Course | Data Scientist For Beginners | Intellipaat,(7) Intellipaat - YouTube,Intellipaat,Male,1490000,93832501,09:26:00,"33,960.00",8/8/2021,5400,Hindi,No,Yes,0,177,9/23/2022,1080,3000,60,No,14,Aakash Dodia
https://youtu.be/ad5pJcsoID8,"1,227,483",The Real Fight begins|TTF vs cherry |She asked emergency help | TTF | cherry vlogs | Tamil|,https://www.youtube.com/channel/UCQSbjDZOCsJfsddQm9b4PZg,Twin Throttlers,Male,3180000,613628721,00:38:22,"2,302.00",8/25/2022,113000,Tamil,No,No,0,9500,9/6/2022,1080,695,85,No,1,Jaimo
https://youtu.be/ADzQlyrRG2A,"5,843,386",DRAG RACE: Lamborghini Huracán Performante vs Indian Navy MiG-29k Autocar India,https://www.youtube.com/c/autocarindia1,Shapur Kotwal,Male,2100000,764541711,00:08:32,512.00,11/22/2018,122000,English,Yes,Yes,3,4054,8/28/2021,1080,3300,61,No,0,Sanjay Lakshmanan
https://youtu.be/aea-S3CtzIk,"14,060,116",5 Exercises That Will Transform Your Body In Just 4 Weeks,https://www.youtube.com/BestieMedia,BestieMedia,N/A,4320000,635782829,00:10:07,607.00,9/27/2017,268000,English,Yes,Yes,3,2229,9/27/2022,1080,2900,21,No,7,Sanjay Lakshmanan
https://youtu.be/-AkBfBWr_Gw,"845,463",Can You Become a Data Scientist?,https://www.youtube.com/c/365DataScience,365 Data Science,Company,259000,10864605,00:07:54,474.00,14/08/2018,13000,English,Yes,Yes,3,368,9/23/2022,1080,210,18,No,3,Shashank
https://youtu.be/Am_oZoRIXL0,"5,480,254",A Day With DM DKT Exclusive,https://www.youtube.com/c/DelhiKNowledgeTrack,Delhi Knowledge Track,N/A,1480000,191827758,00:29:36,"1,776.00",7/14/2019,130000,Hindi,No,Yes,0,4469,9/18/2022,360,2500,26,No,1,Sanjay Lakshmanan
https://youtu.be/apCqRBHQbjM,"10,383,533",Funny Penalty Kicks,https://www.youtube.com/c/Ashstudio7HD,AshStudio7,NA,5700000,1267778130,00:08:31,511.00,9/8/2022,29000,English,No,Yes,0,225,9/20/2022,1080,261,3,No,0,Thinesh
https://youtu.be/AqkMykYQ7eU,"7,343,451",These Paradoxes Keep Scientists Awake At Night! No Solutions!,https://www.youtube.com/c/DestinySpace,Destiny,N/A,1410000,227188287,00:11:14,674.00,11/27/2021,98000,English,Yes,Yes,0,7038,9/25/2022,1080,175,1,No,0,Harshit Prajapat
https://youtu.be/atEYzwp2W68,"1,042,578",Best Ever Experience in Niagara Falls | Sivaangi Krishnakumar | Canada Tamil Vlogs,https://www.youtube.com/c/SivaangiKrishnakumarOffl/featured,Sivaangi Krishnakumar,Female,1940000,178533288,00:17:26,"1,046.00",9/6/2022,20000,Tamil,No,Yes,1,492,9/13/2022,1080,80,3,Yes,0,Jaimo
https://youtu.be/AtOHqq8SL7g,"99,252",SORRY...COOL SURESH AT VTK FDFS,https://www.youtube.com/c/behindwoodstv/featured,BehindwoodsTV,N/A,9930000,6849344355,00:03:45,225.00,9/15/2022,1800,Tamil,No,Yes,0,48,9/20/2022,1080,34347,1035,No,84,Jaimo
https://youtu.be/aw4q9EqTWvk,"35,646,059",Man VS Wild with #BearGrylls and #PMModi | Exclusive Sneak Peek | Discovery India,(9) DiscoveryChannelInd - YouTube,Discovery Channel India,Male,1150000,194164776,00:05:31,331.00,8/9/2019,881000,Hindi,Yes,Yes,0,41225,9/23/2022,1080,2000,2000,Yes,14,Aakash Dodia
https://youtu.be/aYIB_7IdOrg,"17,735",Not Buying iPhone 14 Pro during Launch,https://www.youtube.com/c/iRobinPro/featured,iRobinPro,Male,196000,20249328,00:04:42,282.00,9/15/2022,663,Tamil,No,Yes,1,132,9/22/2022,1080,786,20,No,1,Jaimo
https://youtu.be/az6NibAUf7Y,"17,945,599",RICH VS POOR MINDSET | An Eye Opening Interview with Robert Kiyosaki,https://www.youtube.com/c/motiversity,Motiversity,Company,2650000,329366178,00:11:57,717.00,30/07/2019,430087,English,Yes,Yes,3,9700,9/23/2022,1080,374,62,No,4,Shashank
https://youtu.be/B_AY4a3_-GQ,"2,130,323",How India's MASTERSTROKE with Rupay is killing VISA and is changing India? : Business Case Study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:15:02,902.00,22/02/2022,62091,English,Yes,Yes,5,3600,9/21/2022,1080,171,7,Yes,8,Shashank
https://youtu.be/BBAyRBTfsOU,"1,455,294,919","Vaaste Song: Dhvani Bhanushali, Tanishk Bagchi | Nikhil D | Bhushan Kumar | Radhika Rao, Vinay Sapru",(6) T-Series - YouTube,Bhushan Kumar,Male,225000000,2.0202E+11,00:04:26,266.00,4/6/2019,12000000,Hindi,No,Yes,0,346323,9/23/2022,1080,17000,40,Yes,25,Aakash Dodia
https://youtu.be/BIn1AzZsQUU,"1,270,006",How USA uses the EVIL WAR strategy to Manipulate the World? : US War Business strategy exposed,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:16:29,989.00,21/06/2022,68623,English,Yes,Yes,2,5900,9/23/2022,1080,171,7,Yes,8,Shashank
https://youtu.be/BN6WIkaQn6U,"31,832",Everything You Need To Know About Smallcase,https://www.youtube.com/c/RahulMyoutubeChannel,Rahul M,Male,437000,40888565,00:16:14,974.00,9/9/2022,1800,Tamil,No,Yes,0,377,9/18/2022,2160,452,14,No,2,Thinesh
https://youtu.be/brahfEYfIaA,769,Republic Day Celebration 2020 | UDYANSH | Haldwani | ?????????,https://www.youtube.com/channel/UCHjv81uawYnDJPfeX6lGETg,Udyansh Society,N/A,312,1323,00:09:39,579.00,05-02-2020,159,Hindi,No,Yes,2,0,N/A,360,2,0,No,0,prateek
https://youtu.be/bu6bCgfwUf4,"4,900,843",I Went to Apple Park for the first time,https://www.youtube.com/c/TechBurner,Shlok Srivastava.,Male,93900000,"1,362,722,243",00:09:04,544.00,9/16/2022,1600000,Hindi,Yes,Yes,2,"5,380",9/22/2022,1080,1500,50,No,2,Adarsh
https://youtu.be/bVB7DSTiebI,"242,144",Rizwan & Babar Playing Superbly | Powerplay | Pakistan vs England | 2nd T20I 2022 | PCB | MU2L,https://www.youtube.com/c/PakistanSuperLeagueArchives,Dot Republic Media,Male,342000,"1,343,312,965",01:57:00,"7,020.00",9/22/2022,467,English,No,Yes,2,22,9/22/2022,1080,150,2,No,2,Adarsh
https://youtu.be/BY77dzpNvIM,71,Connecting Slicers and Timelines to Multiple Pivot Tables in Excel,https://www.youtube.com/results?search_query=your+excel+guy,Kadhiravan Jayachandhiran,Male,324,2797,00:01:57,117.00,2/14/2022,2,English,Yes,Yes,0,0,N/A,1080,66,5,No,0,Thinesh
https://youtu.be/C_gQiOoUwfk,"19,014,726",World’s Most Dangerous Roads | Burundi - The Racing Cyclists | Free Documentary,(16) Free Documentary - YouTube,Free Documentary,Male, 3890000,908628453,04:33:36,"16,416.00",6/20/2021,124000,English,Yes,Yes,0,7016,9/23/2022,1080,702,35,No,8,Aakash Dodia
https://youtu.be/c3KatwgK4x8,"167,462",How I Save Money Living In NYC as a 25 Year Old,https://www.youtube.com/c/TaylorBell,Taylor Bell,Female,176000,9466919,00:16:21,981.00,9/14/2022,5300,English,No,No,1,787,9/25/2022,2160,69,6,No,0,Jaimo
https://youtu.be/c7QYEedjb_o,"52,037,396","ABHISHEK UPMANYU |Friends, Crime, & The Cosmos | Stand-Up Comedy by Abhishek Upmanyu",https://www.youtube.com/c/AbhishekUpmanyuu,Abhishek Upmanyu,Male,4130000,329178424,15:01:00,"54,060.00",08/05/2019,1500000,Hindi,No,Yes,0,27000,9/23/2022,1080,18,3,No,1,Shashank
https://youtu.be/C9eZclkoWSs,"441,367",Learning Data Science In 2022- Step By Step Plan,https://www.youtube.com/user/krishnaik06,Krish Naik,Male,655000,61775251,00:13:24,804.00,04/01/2022,6519,English,No,Yes,1,194,9/22/2022,1080,1497,83,No,4,Shashank
https://youtu.be/cDqGQBPid-8,"464,966",Aj toh Bawal ride ho gaye|| @MotoVlogger Jannu Stuntz || back training workout,https://www.youtube.com/channel/UCYBXpKsj2zsBO58Md_qXiNQ,MotoVlogger Jannu Stuntz,Male,558000,45304891,00:10:31,631.00,9/15/2022,30000,Hindi,No,No,0,749,9/21/2022,1080,70,0,No,0,Jaimo
https://youtu.be/CMQrtCE66SU,"247,627",200MP Smartphone Motorola Edge 30 Ultra Unboxing,https://www.youtube.com/c/C4ETechTamil/featured,C4ETech Tamil,Male,1250000,191120117,00:10:59,659.00,9/13/2022,11000,Tamil,No,Yes,1,630,9/19/2022,2160,1357,117,No,0,Jaimo
https://youtu.be/cmWrzXNVnCE,"75,214",Moon Girl and Devil Dinosaur Premiere Date Announced!,https://www.youtube.com/c/marvel,Marvel Entertainment,NA,1960000,5183991691,00:02:05,125.00,9/13/2022,3000,English,Yes,Yes,0,466,9/19/2022,1080,8061,185,No,0,Thinesh
https://youtu.be/CP6aYDssDSE,"23,878,009",Eating BRUNCH at Taiwan 7-ELEVEN,(18) Strictly Dumpling - YouTube,Micky,Male,4110000,950301386,00:16:45,"1,005.00",2/18/2018,259000,English,Yes,Yes,0,21009,9/23/2022,1080,630,84,No,0,Aakash Dodia
https://youtu.be/cQotN8sAhSM,"1,643,292",Indian Government's MASTERPLAN to take control of the SEMICONDUCTOR CRISIS by beating China,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:12:25,745.00,04/01/2022,45276,English,Yes,Yes,5,2000,9/22/2022,1080,171,7,Yes,8,Shashank
https://youtu.be/cTKZF3lE_2Q,"737,728",Strange Moments,https://www.youtube.com/c/Ashstudio7HD,AshStudio7,NA,5700000,1267778130,00:08:26,506.00,8/19/2022,6400,English,No,Yes,0,149,9/19/2022,1080,261,3,No,0,Thinesh
https://youtu.be/CVOXyyqaTvY,"4,764,617",World's Largest Land Vehicles,https://www.youtube.com/c/SupercarBlondie,Supercar Blondie,N/A,9700000,1996301312,00:07:26,446.00,8/6/2022,94000,English,Yes,Yes,0,3513,9/25/2022,1080,592,31,No,3,Harshit Prajapat
https://youtu.be/cXjbB9TuQeo,"6,762,279","Zerodha Kite Trading Tutorial with Buy, Sell Process | Zerodha App ???? Use ?????| Intraday, GTT",https://www.youtube.com/c/AssetYogi,Asset Yogi,Male,3390000,199745416,00:23:40,"1,420.00",15/02/2020,188000,Hindi,Yes,Yes,0,6100,9/23/2022,1080,610,36,No,1,Shashank
https://youtu.be/CzHotHaXGk0,"5,026,218","Basic English Grammar - Noun, Verb, Adjective, Adverb",https://www.youtube.com/c/engvidRonnie,English With Ronnie · Englishlessons4U With Engvid,Female,4450000,260632873,00:09:03,543.00,27-10-2012,68000,English,Yes,Yes,0,3726,18-09-2022,1080,258,7,No,0,prateek
https://youtu.be/D4VVoLE6Owo,"19,377,153",Ed-Sheeran - Shape Of You - Malayalam Mashup - Aswin Ram (15 songs in one go),https://www.youtube.com/user/aswinpanchena,Aswin Ram,Male,457000,53003626,00:03:13,193.00,6/16/2017,337000,Malayalam,No,Yes,0,11666,9/28/2021,1080,40,3,No,0,Sanjay Lakshmanan
https://youtu.be/d5A6qPbbUrA,"4,861,075",Funniest Cats and Dogs ???? Part 57,https://www.youtube.com/user/Apah13,Cute Hub,N/A,371000,84515479,00:12:14,734.00,9/11/2022,18000,English,Yes,No,3,228,9/25/2022,720,58,1,Yes,2,Harshit Prajapat
https://youtu.be/d72vXhJDE6M,"137,070,113",Tuition Classes aur Bache | Ashish Chanchlani,https://youtu.be/d72vXhJDE6M,ashish chanchlani vines ,Male,28700000,4101186573,00:13:45,825.00,3/16/2022,5100000,Hindi,Yes,Yes,0,130964,9/23/2022,1080,147,18,No,1,Aakash Dodia
https://youtu.be/-d7f71CFACo,"1,523,893",How Reliance is planning to KILL Amazon in INDIA? : The BIGGEST BUSINESS WAR IN INDIAN HISTORY,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,12:15:32,"44,132.00",07/09/2021,51634,English,Yes,Yes,4,3600,9/14/2022,1080,171,7,Yes,8,Shashank
https://youtu.be/D88cV4CEBIg,"211,823",Pro Chef Turns Eggs Into 3 Meals For Under $9 | The Smart Cook | Epicurious,https://www.youtube.com/user/epicuriousdotcom,Epicurious,NA,4400000,1200886529,00:16:50,"1,010.00",9/15/2022,2400,English,Yes,Yes,0,145,9/19/2022,1080,1342,99,No,2,Thinesh
https://youtu.be/Da6h6K4Lqto,"2,610,340",0.0001% Chance Goals,https://www.youtube.com/c/Ashstudio7HD,AshStudio7,NA,5700000,1267778130,00:08:15,495.00,8/9/2022,16000,English,No,Yes,0,252,9/20/2022,1080,261,3,No,0,Thinesh
https://youtu.be/dH_o9CWJLss,42,Unknown Saving Methods in Excel,https://www.youtube.com/results?search_query=your+excel+guy,Kadhiravan Jayachandhiran,Male,324,2797,00:03:37,217.00,1/16/2022,1,English,Yes,Yes,0,0,N/A,1080,66,5,No,0,Thinesh
https://youtu.be/dkx4Gr-GdF0,"635,811",10 Super Useful Gadgets Under ?250!,https://www.youtube.com/c/BeebomCo,Beebom ,Male,2340000,372472765,00:09:28,568.00,9/28/2021,29000,English,Yes,Yes,1,858,9/23/2022,2160,819,9,No,2,Harshit Prajapat
https://youtu.be/dLNd5Y2He_0,"705,079",Must watch 5 Malayalam mystery thriller movies The Mallu Analyst,https://www.youtube.com/c/TheMalluAnalyst,Vivek Balachandran,Male,425000,63747367,00:06:53,413.00,3/10/2019,16000,Malayalam,Yes,Yes,2,1279,9/28/2020,1080,386,23,No,0,Sanjay Lakshmanan
https://youtu.be/dsq818YAS8o,"601,388",Excel Tricks To earn 800 rs. in 15 minutes,https://www.youtube.com/c/LearnwithLOKESHLALWANI,Lokesh Lalwani,Male,2250000,"9,169,093",00:16:43,"1,003.00",9/14/2022,5200,Hindi,Yes,Yes,2,391,9/22/2022,1080,210,6,No,1,Adarsh
https://youtu.be/D-T2XmYkTu0,"110,380",GoPro HERO11 - My Cinematic Maldives Adventure 5k,https://www.youtube.com/c/BenjaminOrtegaOfficial/featured,Benjamin Ortega,Male,204000,11566005,00:17:52,"1,072.00",9/15/2022,2300,English,No,Yes,0,139,9/21/2022,2160,66,1,No,0,Jaimo
https://youtu.be/DU_qQ9terkw,"45,775",The 200MP Camera Phone is Here - Motorola Edge 30 Ultra Unboxing & Overview!,https://www.youtube.com/c/C4ETech,C4ETech English,Male,1810000,418237539,00:11:44,704.00,9/13/2022,1600,English,No,Yes,1,266,9/20/2022,2160,3076,126,No,0,Jaimo
https://youtu.be/DWmGArQBtFI,"34,287,769",How to Fix “Low Back” Pain (INSTANTLY!),https://www.youtube.com/c/athleanx,Athleanx,Company,1300000,2187241067,00:09:22,562.00,08/10/2017,733000,English,Yes,Yes,1,21000,9/23/2022,1080,1303,30,No,1,Shashank
https://youtu.be/DxeB1y1Hglc,"20,298",All New Tvs Apache RTR 160 2V All Black Review | On Road Price New Features Mileage | DevMtr,https://www.youtube.com/c/DEVMTR/featured,Dev Mtr,Male,163000,60039894,00:07:23,443.00,9/14/2022,367,Hindi,No,Yes,1,60,9/23/2022,1080,544,33,No,14,Jaimo
https://youtu.be/dzat16LMtQk,"412,517",Understanding ENSO,https://www.youtube.com/c/bureauofmeteorology,bureau of meteorology,N/A,48000,11210405,00:04:14,254.00,12/16/2014,3700,English,Yes,Yes,0,0,N/A,1080,970,19,No,0,Sanjay Lakshmanan
https://youtu.be/e1Q7BPgmpDg,"774,091",AAJ HOGA KAUF KA KHEL - NO PROMOTION,https://www.youtube.com/c/CarryisLive,Ajay Nagar,Male,11300000,1397485356,02:13:42,"8,022.00",9/19/2022,49000,Hindi,No,No,0,349,9/25/2022,1440,911,35,No,0,Harshit Prajapat
https://youtu.be/E5JoqPTrSgU,"6,380,404",A Day with Dad - The Reality,https://www.youtube.com/c/jumpcuts,Hari baskar,Male,2270000,268584946,00:08:38,518.00,1/24/2018,193000,Tamil,No,Yes,0,6782,9/19/2022,1080,113,17,No,0,Thinesh
https://youtu.be/e7jc8KY2WIU,"568,472",EP #79 Back to Chandigarh with Appa & Amma,https://www.youtube.com/c/TechTravelEat/featured,Tech travel eat by sujith Bhakthan,Male,1920000,509804838,00:24:05,"1,445.00",9/15/2022,16000,Malayalam,Yes,Yes,1,1100,9/21/2022,1080,1556,60,No,3,Jaimo
https://youtu.be/ED0PSAElYio,"64,748,763",Types Of People in a Bus - Amit Bhadana,Amit Bhadana - YouTube,Amit Bhadana,Male,24100000,2258312973,00:06:38,398.00,11/26/2017,1300000,Hindi,No,Yes,2,34680,9/21/2022,1080,94,0,No,0,Aakash Dodia
https://youtu.be/eDiA1p5DlLg,"62,919,772",World's Most Viewed Life Changing Video By Sandeep Maheshwari | Hindi,Sandeep Maheshwari - YouTube,Sandeep Maheshwari,Male,25000000,1928545501,02:11:00,"7,860.00",11/24/2012,861000,Hindi,No,Yes,0,38248,5/21/2002,1080,520,16,No,2,Aakash Dodia
https://youtu.be/eEmUX0xLO7Y,"940,663",How to create Captain America Shield VFX,https://www.youtube.com/c/ReWadiaTricks,Rewadia,Male,10300,"815,678",00:13:13,793.00,8/2/2022,10000,Hindi,No,Yes,1,465,9/23/2022,1080,42,4,No,2,Adarsh
https://youtu.be/eEV7WvwywUA,"11,137",HIGHLY ACCURATE Strategy | Step by Step Cheklist? | Avoid Hesitation,https://www.youtube.com/c/OliverVelezTrading/featured,Oliver Velez,Male,254000,22451639,00:10:14,614.00,9/15/2022,371,English,Yes,Yes,0,26,9/17/2022,1080,1686,64,No,3,Thinesh
https://youtu.be/EIoNYcG6IgI,"743,064",Who is this?,https://www.youtube.com/c/TheGebonions,The Gebonions,N/A,436000,50159382,00:00:42,42.00,10/11/2022,29000,Malayalam,Yes,Yes,0,293,9/24/2022,1080,42,2,No,0,Sanjay Lakshmanan
https://youtu.be/EsLvrrqj0jo,"17,671",Nexon diesel vs Venue diesel - a detailed spec comparison in tamil | Which is best to buy? | Birla,https://www.youtube.com/c/birlasparvai,Birlas Parvai,Male,605000,72904355,00:12:19,739.00,9/15/2022,455,Tamil,No,Yes,1,112,9/22/2022,1080,545,36,No,1,Jaimo
https://youtu.be/eTyI-M50Hu4,"2,040,023",Python Tutorial in Hindi | Learn Python in Hindi | Python Full Course in Hindi | Python Tutorial,(8) Great Learning - YouTube,Great Learning,Male,694000,87376380,04:25:15,"15,915.00",3/14/2020,57000,Hindi,No,Yes,4,3366,9/23/2022,1080,1700,48,No,9,Aakash Dodia
https://youtu.be/EUcVBDtJo5M,"1,820,478",CRED's Genius Business Model EXPLAINED,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:10:04,604.00,13/04/2021,90455,English,Yes,Yes,5,3800,9/11/2022,1080,171,7,No,1,Shashank
https://youtu.be/Eul0ePFkHyw,"19,230,485",Every PUBG player will watch this Ending.,(2) MortaL - YouTube,Mortal,Male,7030000,1171602287,00:03:13,193.00,10/21/2018,1100000,Hindi,No,Yes,0,26528,9/23/2022,1080,1500,22,No,0,Aakash Dodia
https://youtu.be/EwQkfoKxRvo,"20,594,509",Isha Kriya: A Guided Meditation For Health And Wellbeing | 15-Minutes,https://www.youtube.com/c/sadhguru,Sadhguru,Male,1050000,1310065194,00:19:28,"1,168.00",6/4/2019,208000,English,Yes,Yes,0,8892,9/21/2022,1080,2609,155,No,14,Aakash Dodia
https://youtu.be/ExPE7ATCXg8,"43,192,252",A Day With Cringe TikToker | Harsh Beniwal,https://www.youtube.com/c/TheBrainHumour/featured,Harsh Beniwal,Male,15000000,1672138407,00:17:25,"1,045.00",5/17/2020,4500000,Hindi,Yes,Yes,1,279944,9/23/2022,1080,160,2,No,0,Aakash Dodia
https://youtu.be/ezCEv1kgwbQ,"40,839",What the future of the Internet looks like with Suhail Doshi of Mighty,https://www.youtube.com/c/GarryTan,Garry Tan,Male,226000,6675270,00:11:22,682.00,8/9/2022,1500,English,Yes,Yes,0,87,9/20/2022,1080,135,3,No,1,Sanjay Lakshmanan
https://youtu.be/F_4xa4J_X1M,"5,817,145",UpFront - Dr. Shashi Tharoor stunned Mehdi Hasan on Al Jazeera,https://www.youtube.com/c/ShashiTharoorOfficial,Shashi Tharoor,Male,464000,27884879,00:05:56,356.00,8/27/2017,86000,English,No,Yes,0,18399,9/28/2021,720,889,17,No,0,Sanjay Lakshmanan
https://youtu.be/F1t6zmvAnp0,"109,552,988",ALADDIN | Round2hell | R2h,(1290) Round2hell - YouTube,BrandzUp,Male,27500000,2804468420,07:12:00,"25,920.00",11/3/2018,2900000,Hindi,Yes,Yes,0,107495,9/23/2022,1080,65,11,Yes,0,Aakash Dodia
https://youtu.be/f7CW7S0zxv4,"9,878,036",Dr Shashi Tharoor MP Britain Does Owe Reparations,https://www.youtube.com/user/OxfordUnion,Shashi Tharoor,Male,1640000,259010134,00:15:29,929.00,7/15/2015,258000,English,Yes,Yes,0,32858,8/28/2022,1080,2300,60,No,0,Sanjay Lakshmanan
https://youtu.be/f8XUxe6ZnO0,"1,917,022",Baccho ko Dekhte hi Rone lagi..,https://www.youtube.com/c/FlyingBeast320/featured,Flying Beast,Male,7690000,3166497554,00:10:45,645.00,9/14/2022,121000,Hindi,No,Yes,1,2400,9/22/2022,1080,1204,9,No,0,Jaimo
https://youtu.be/faI8kacPGbQ,"40,881,326",White Woman Attempts To Block Black Man From Entering His Apartment Building | NBC News,https://www.youtube.com/c/NBCNews/featured,NBC News,Male,7060000,4395492534,00:04:30,270.00,10/16/2018,802000,English,Yes,Yes,4,248471,9/23/2022,1080,41000,40,No,2,Aakash Dodia
https://youtu.be/fDegTxBdSJs,"4,171",TIKTOK HACKS VÍRALES | LOS MEJORES TRUCOS PARA PONER A PRUEBA | Patricia Cabrera,https://www.youtube.com/channel/UCkjYWDJ9UYVL8zjQtiSyJsg,Patricia Cabrera,Female,673000,90000,00:11:36,696.00,1/18/2022,84000,English,Yes,Yes,0,8,9/23/2022,1080,60,0,No,0,Aakash Dodia
https://youtu.be/fHIp0TOAr5w,"73,173",Turning Points And Continuation Trades,https://www.youtube.com/c/OliverVelezTrading/featured,Oliver Velez,Male,254000,22451639,00:06:43,403.00,9/9/2020,2400,English,Yes,Yes,0,84,9/1/2022,480,1686,64,No,3,Thinesh
https://youtu.be/FkUL4M7F1Qo,"170,524",Best of Marvel Cosplay at D23 Expo 2022!,https://www.youtube.com/c/marvel,Marvel Entertainment,NA,1960000,5183991691,00:01:18,78.00,9/11/2022,5500,English,No,Yes,0,386,9/15/2022,1080,8061,185,No,0,Thinesh
https://youtu.be/fPC00LjcoTY,"879,278",Entering Himalayas | Madan Gowri Vlog 2,https://www.youtube.com/c/madangowri,Madan Gowri,Male,6420000,1347347754,00:12:14,734.00,9/14/2022,57000,Tamil,No,Yes,0,3400,9/21/2022,1080,1883,40,No,0,Jaimo
https://youtu.be/FssPHf7rsIs,"1,228,192",The 'Tryst' Behind This Iconic Image TimeLapse EP 1,https://www.youtube.com/c/Thebetterindia,The better india,N/A,99200,16997570,00:01:38,98.00,10/23/2019,180,English,No,Yes,0,11,9/28/2020,1080,2700,110,No,1,Sanjay Lakshmanan
